,Country,Time,Gender,Category_age,Chronic_percentage,Acute_percentage
8495,Slovenia,2016,Male,65+,0.01,7.26
8496,Slovenia,2017,Female,0-4,0.0,0.0
8497,Slovenia,2017,Female,15-19,0.0,0.0
8498,Slovenia,2017,Female,20-24,0.0,1.98
8499,Slovenia,2017,Female,25-34,0.0,10.89
8500,Slovenia,2017,Female,35-44,0.02,6.6000000000000005
8501,Slovenia,2017,Female,45-54,0.01,8.58
8502,Slovenia,2017,Female,5-14,0.0,0.0
8503,Slovenia,2017,Female,55-64,0.04,4.29
8504,Slovenia,2017,Female,65+,0.01,0.0
8505,Slovenia,2017,Male,0-4,0.0,0.0
8506,Slovenia,2017,Male,15-19,0.0,0.0
8507,Slovenia,2017,Male,20-24,0.0,3.96
8508,Slovenia,2017,Male,25-34,0.0,21.78
8509,Slovenia,2017,Male,35-44,0.04,13.2
8510,Slovenia,2017,Male,45-54,0.02,17.16
8511,Slovenia,2017,Male,5-14,0.0,0.0
8512,Slovenia,2017,Male,55-64,0.08,8.58
8513,Slovenia,2017,Male,65+,0.02,0.0
8514,Slovenia,2018,Female,0-4,0.0,0.0
8515,Slovenia,2018,Female,15-19,0.04,0.0
8516,Slovenia,2018,Female,20-24,0.0,0.0
8517,Slovenia,2018,Female,25-34,0.1,2.42
8518,Slovenia,2018,Female,35-44,0.06,4.84
8519,Slovenia,2018,Female,45-54,0.08,7.26
8520,Slovenia,2018,Female,5-14,0.0,0.0
8521,Slovenia,2018,Female,55-64,0.1,7.26
8522,Slovenia,2018,Female,65+,0.06,0.0
8523,Slovenia,2018,Male,0-4,0.0,0.0
8524,Slovenia,2018,Male,15-19,0.06,0.0
8525,Slovenia,2018,Male,20-24,0.0,0.0
8526,Slovenia,2018,Male,25-34,0.15,8.469999999999999
8527,Slovenia,2018,Male,35-44,0.09,16.939999999999998
8528,Slovenia,2018,Male,45-54,0.12,25.41
8529,Slovenia,2018,Male,5-14,0.0,0.0
8530,Slovenia,2018,Male,55-64,0.15,25.41
8531,Slovenia,2018,Male,65+,0.09,0.0
8532,Slovenia,2019,Female,0-4,0.0,0.0
8533,Slovenia,2019,Female,15-19,0.0,0.0
8534,Slovenia,2019,Female,20-24,0.0,0.0
8535,Slovenia,2019,Female,25-34,0.06,7.26
8536,Slovenia,2019,Female,35-44,0.06,2.42
8537,Slovenia,2019,Female,45-54,0.04,0.0
8538,Slovenia,2019,Female,5-14,0.0,0.0
8539,Slovenia,2019,Female,55-64,0.08,2.42
8540,Slovenia,2019,Female,65+,0.02,9.68
8541,Slovenia,2019,Male,0-4,0.0,0.0
8542,Slovenia,2019,Male,15-19,0.0,0.0
8543,Slovenia,2019,Male,20-24,0.0,0.0
8544,Slovenia,2019,Male,25-34,0.06,25.41
8545,Slovenia,2019,Male,35-44,0.06,8.469999999999999
8546,Slovenia,2019,Male,45-54,0.04,0.0
8547,Slovenia,2019,Male,5-14,0.0,0.0
8548,Slovenia,2019,Male,55-64,0.08,8.469999999999999
8549,Slovenia,2019,Male,65+,0.02,33.879999999999995
8550,Slovenia,2020,Female,0-4,0.0,0.0
8551,Slovenia,2020,Female,15-19,0.0,0.0
8552,Slovenia,2020,Female,20-24,0.0,0.0
8553,Slovenia,2020,Female,25-34,0.0,0.0
8554,Slovenia,2020,Female,35-44,0.0,0.0
8555,Slovenia,2020,Female,45-54,0.0,0.0
8556,Slovenia,2020,Female,5-14,0.0,0.0
8557,Slovenia,2020,Female,55-64,0.0,0.0
8558,Slovenia,2020,Female,65+,0.0,0.0
8559,Slovenia,2020,Male,0-4,0.0,0.0
8560,Slovenia,2020,Male,15-19,0.0,0.0
8561,Slovenia,2020,Male,20-24,0.0,0.0
8562,Slovenia,2020,Male,25-34,0.01,0.0
8563,Slovenia,2020,Male,35-44,0.0,0.0
8564,Slovenia,2020,Male,45-54,0.02,0.0
8565,Slovenia,2020,Male,5-14,0.0,0.0
8566,Slovenia,2020,Male,55-64,0.01,0.0
8567,Slovenia,2020,Male,65+,0.01,0.0
8568,Slovenia,2021,Female,0-4,0.0,0.0
8569,Slovenia,2021,Female,15-19,0.0,0.0
8570,Slovenia,2021,Female,20-24,0.0,5.28
8571,Slovenia,2021,Female,25-34,0.0,0.0
8572,Slovenia,2021,Female,35-44,0.01,10.89
8573,Slovenia,2021,Female,45-54,0.01,10.89
8574,Slovenia,2021,Female,5-14,0.0,0.0
8575,Slovenia,2021,Female,55-64,0.04,0.0
8576,Slovenia,2021,Female,65+,0.01,5.28
8577,Slovenia,2021,Male,0-4,0.0,0.0
8578,Slovenia,2021,Male,15-19,0.0,0.0
8579,Slovenia,2021,Male,20-24,0.0,10.56
8580,Slovenia,2021,Male,25-34,0.0,0.0
8581,Slovenia,2021,Male,35-44,0.01,21.78
8582,Slovenia,2021,Male,45-54,0.01,21.78
8583,Slovenia,2021,Male,5-14,0.0,0.0
8584,Slovenia,2021,Male,55-64,0.04,0.0
8585,Slovenia,2021,Male,65+,0.01,10.56
8586,Slovenia,2022,Female,0-4,0.0,0.0
8587,Slovenia,2022,Female,15-19,0.0,0.0
8588,Slovenia,2022,Female,20-24,0.0,0.0
8589,Slovenia,2022,Female,25-34,0.01,0.0
8590,Slovenia,2022,Female,35-44,0.01,5.98
8591,Slovenia,2022,Female,45-54,0.0,4.29
8592,Slovenia,2022,Female,5-14,0.0,0.0
8593,Slovenia,2022,Female,55-64,0.04,1.6900000000000002
8594,Slovenia,2022,Female,65+,0.02,0.7799999999999999
8595,Slovenia,2022,Male,0-4,0.0,0.0
8596,Slovenia,2022,Male,15-19,0.0,0.0
8597,Slovenia,2022,Male,20-24,0.0,0.0
8598,Slovenia,2022,Male,25-34,0.02,0.0
8599,Slovenia,2022,Male,35-44,0.02,39.56
8600,Slovenia,2022,Male,45-54,0.0,28.38
8601,Slovenia,2022,Male,5-14,0.0,0.0
8602,Slovenia,2022,Male,55-64,0.08,11.18
8603,Slovenia,2022,Male,65+,0.04,5.16
8604,Slovenia,2023,Female,0-4,0.0,0.0
8605,Slovenia,2023,Female,15-19,0.0,0.0
8606,Slovenia,2023,Female,20-24,0.01,0.0
8607,Slovenia,2023,Female,25-34,0.01,2.35
8608,Slovenia,2023,Female,35-44,0.04,19.27
8609,Slovenia,2023,Female,45-54,0.02,7.99
8610,Slovenia,2023,Female,5-14,0.0,0.0
8611,Slovenia,2023,Female,55-64,0.03,10.81
8612,Slovenia,2023,Female,65+,0.01,5.17
8613,Slovenia,2023,Male,0-4,0.0,0.0
8614,Slovenia,2023,Male,15-19,0.0,0.0
8615,Slovenia,2023,Male,20-24,0.02,0.0
8616,Slovenia,2023,Male,25-34,0.02,2.6
8617,Slovenia,2023,Male,35-44,0.08,21.32
8618,Slovenia,2023,Male,45-54,0.04,8.84
8619,Slovenia,2023,Male,5-14,0.0,0.0
8620,Slovenia,2023,Male,55-64,0.06,11.96
8621,Slovenia,2023,Male,65+,0.02,5.72
8622,Spain,2007,Female,0-4,,0.0
8623,Spain,2007,Female,15-19,,0.56
8624,Spain,2007,Female,20-24,,1.96
8625,Spain,2007,Female,25-34,,8.96
8626,Spain,2007,Female,35-44,,6.720000000000001
8627,Spain,2007,Female,45-54,,4.48
8628,Spain,2007,Female,5-14,,0.0
8629,Spain,2007,Female,55-64,,2.24
8630,Spain,2007,Female,65+,,1.6800000000000002
8631,Spain,2007,Male,0-4,,0.0
8632,Spain,2007,Male,15-19,,1.42
8633,Spain,2007,Male,20-24,,4.97
8634,Spain,2007,Male,25-34,,22.72
8635,Spain,2007,Male,35-44,,17.04
8636,Spain,2007,Male,45-54,,11.36
8637,Spain,2007,Male,5-14,,0.0
8638,Spain,2007,Male,55-64,,5.68
8639,Spain,2007,Male,65+,,4.26
8640,Spain,2008,Female,0-4,,0.0
8641,Spain,2008,Female,15-19,,0.75
8642,Spain,2008,Female,20-24,,1.5
8643,Spain,2008,Female,25-34,,8.75
8644,Spain,2008,Female,35-44,,6.0
8645,Spain,2008,Female,45-54,,3.5000000000000004
8646,Spain,2008,Female,5-14,,0.0
8647,Spain,2008,Female,55-64,,2.0
8648,Spain,2008,Female,65+,,1.25
8649,Spain,2008,Male,0-4,,0.0
8650,Spain,2008,Male,15-19,,2.22
8651,Spain,2008,Male,20-24,,4.44
8652,Spain,2008,Male,25-34,,25.9
8653,Spain,2008,Male,35-44,,17.759999999999998
8654,Spain,2008,Male,45-54,,10.36
8655,Spain,2008,Male,5-14,,0.0
8656,Spain,2008,Male,55-64,,5.92
8657,Spain,2008,Male,65+,,3.7
8658,Spain,2009,Female,0-4,,0.0
8659,Spain,2009,Female,15-19,,0.58
8660,Spain,2009,Female,20-24,,2.32
8661,Spain,2009,Female,25-34,,8.41
8662,Spain,2009,Female,35-44,,7.539999999999999
8663,Spain,2009,Female,45-54,,4.0600000000000005
8664,Spain,2009,Female,5-14,,0.0
8665,Spain,2009,Female,55-64,,2.32
8666,Spain,2009,Female,65+,,2.32
8667,Spain,2009,Male,0-4,,0.0
8668,Spain,2009,Male,15-19,,1.4
8669,Spain,2009,Male,20-24,,5.6
8670,Spain,2009,Male,25-34,,20.3
8671,Spain,2009,Male,35-44,,18.2
8672,Spain,2009,Male,45-54,,9.8
8673,Spain,2009,Male,5-14,,0.0
8674,Spain,2009,Male,55-64,,5.6
8675,Spain,2009,Male,65+,,5.6
8676,Spain,2010,Female,0-4,,0.25
8677,Spain,2010,Female,15-19,,0.75
8678,Spain,2010,Female,20-24,,1.5
8679,Spain,2010,Female,25-34,,6.0
8680,Spain,2010,Female,35-44,,6.25
8681,Spain,2010,Female,45-54,,4.75
8682,Spain,2010,Female,5-14,,0.0
8683,Spain,2010,Female,55-64,,2.5
8684,Spain,2010,Female,65+,,2.5
8685,Spain,2010,Male,0-4,,0.74
8686,Spain,2010,Male,15-19,,2.22
8687,Spain,2010,Male,20-24,,4.44
8688,Spain,2010,Male,25-34,,17.759999999999998
8689,Spain,2010,Male,35-44,,18.5
8690,Spain,2010,Male,45-54,,14.06
8691,Spain,2010,Male,5-14,,0.0
8692,Spain,2010,Male,55-64,,7.399999999999999
8693,Spain,2010,Male,65+,,7.399999999999999
8694,Spain,2011,Female,0-4,,0.3
8695,Spain,2011,Female,15-19,,0.3
8696,Spain,2011,Female,20-24,,1.2
8697,Spain,2011,Female,25-34,,7.5
8698,Spain,2011,Female,35-44,,8.7
8699,Spain,2011,Female,45-54,,5.4
8700,Spain,2011,Female,5-14,,0.3
8701,Spain,2011,Female,55-64,,2.1
8702,Spain,2011,Female,65+,,2.7
8703,Spain,2011,Male,0-4,,0.69
8704,Spain,2011,Male,15-19,,0.69
8705,Spain,2011,Male,20-24,,2.76
8706,Spain,2011,Male,25-34,,17.25
8707,Spain,2011,Male,35-44,,20.01
8708,Spain,2011,Male,45-54,,12.42
8709,Spain,2011,Male,5-14,,0.69
8710,Spain,2011,Male,55-64,,4.83
8711,Spain,2011,Male,65+,,6.21
8712,Spain,2012,Female,0-4,,0.0
8713,Spain,2012,Female,15-19,,0.54
8714,Spain,2012,Female,20-24,,1.08
8715,Spain,2012,Female,25-34,,5.130000000000001
8716,Spain,2012,Female,35-44,,8.370000000000001
8717,Spain,2012,Female,45-54,,4.86
8718,Spain,2012,Female,5-14,,0.0
8719,Spain,2012,Female,55-64,,2.97
8720,Spain,2012,Female,65+,,2.43
8721,Spain,2012,Male,0-4,,0.0
8722,Spain,2012,Male,15-19,,1.44
8723,Spain,2012,Male,20-24,,2.88
8724,Spain,2012,Male,25-34,,13.68
8725,Spain,2012,Male,35-44,,22.32
8726,Spain,2012,Male,45-54,,12.96
8727,Spain,2012,Male,5-14,,0.0
8728,Spain,2012,Male,55-64,,7.919999999999999
8729,Spain,2012,Male,65+,,6.48
8730,Spain,2013,Female,0-4,,0.27
8731,Spain,2013,Female,15-19,,0.54
8732,Spain,2013,Female,20-24,,1.08
8733,Spain,2013,Female,25-34,,5.94
8734,Spain,2013,Female,35-44,,8.64
8735,Spain,2013,Female,45-54,,4.05
8736,Spain,2013,Female,5-14,,0.0
8737,Spain,2013,Female,55-64,,2.43
8738,Spain,2013,Female,65+,,2.43
8739,Spain,2013,Male,0-4,,0.72
8740,Spain,2013,Male,15-19,,1.44
8741,Spain,2013,Male,20-24,,2.88
8742,Spain,2013,Male,25-34,,15.839999999999998
8743,Spain,2013,Male,35-44,,23.04
8744,Spain,2013,Male,45-54,,10.8
8745,Spain,2013,Male,5-14,,0.0
8746,Spain,2013,Male,55-64,,6.48
8747,Spain,2013,Male,65+,,6.48
8748,Spain,2014,Female,0-4,,0.0
8749,Spain,2014,Female,15-19,,0.25
8750,Spain,2014,Female,20-24,,0.75
8751,Spain,2014,Female,25-34,,4.75
8752,Spain,2014,Female,35-44,,6.75
8753,Spain,2014,Female,45-54,,5.5
8754,Spain,2014,Female,5-14,,0.0
8755,Spain,2014,Female,55-64,,3.25
8756,Spain,2014,Female,65+,,2.75
8757,Spain,2014,Male,0-4,,0.0
8758,Spain,2014,Male,15-19,,0.74
8759,Spain,2014,Male,20-24,,2.22
8760,Spain,2014,Male,25-34,,14.06
8761,Spain,2014,Male,35-44,,19.98
8762,Spain,2014,Male,45-54,,16.28
8763,Spain,2014,Male,5-14,,0.0
8764,Spain,2014,Male,55-64,,9.62
8765,Spain,2014,Male,65+,,8.14
8766,Spain,2015,Female,0-4,,0.0
8767,Spain,2015,Female,15-19,,0.54
8768,Spain,2015,Female,20-24,,0.8099999999999999
8769,Spain,2015,Female,25-34,,4.05
8770,Spain,2015,Female,35-44,,7.020000000000001
8771,Spain,2015,Female,45-54,,6.75
8772,Spain,2015,Female,5-14,,0.0
8773,Spain,2015,Female,55-64,,3.24
8774,Spain,2015,Female,65+,,3.24
8775,Spain,2015,Male,0-4,,0.0
8776,Spain,2015,Male,15-19,,1.44
8777,Spain,2015,Male,20-24,,2.16
8778,Spain,2015,Male,25-34,,10.8
8779,Spain,2015,Male,35-44,,18.72
8780,Spain,2015,Male,45-54,,18.0
8781,Spain,2015,Male,5-14,,0.0
8782,Spain,2015,Male,55-64,,8.639999999999999
8783,Spain,2015,Male,65+,,8.639999999999999
8784,Spain,2016,Female,0-4,,0.0
8785,Spain,2016,Female,15-19,,0.69
8786,Spain,2016,Female,20-24,,0.92
8787,Spain,2016,Female,25-34,,2.99
8788,Spain,2016,Female,35-44,,6.210000000000001
8789,Spain,2016,Female,45-54,,5.75
8790,Spain,2016,Female,5-14,,0.0
8791,Spain,2016,Female,55-64,,2.99
8792,Spain,2016,Female,65+,,2.53
8793,Spain,2016,Male,0-4,,0.0
8794,Spain,2016,Male,15-19,,2.28
8795,Spain,2016,Male,20-24,,3.04
8796,Spain,2016,Male,25-34,,9.88
8797,Spain,2016,Male,35-44,,20.520000000000003
8798,Spain,2016,Male,45-54,,19.0
8799,Spain,2016,Male,5-14,,0.0
8800,Spain,2016,Male,55-64,,9.88
8801,Spain,2016,Male,65+,,8.360000000000001
8802,Spain,2017,Female,0-4,,0.0
8803,Spain,2017,Female,15-19,,0.48
8804,Spain,2017,Female,20-24,,0.96
8805,Spain,2017,Female,25-34,,2.88
8806,Spain,2017,Female,35-44,,6.959999999999999
8807,Spain,2017,Female,45-54,,6.48
8808,Spain,2017,Female,5-14,,0.0
8809,Spain,2017,Female,55-64,,2.88
8810,Spain,2017,Female,65+,,2.4
8811,Spain,2017,Male,0-4,,0.0
8812,Spain,2017,Male,15-19,,1.5
8813,Spain,2017,Male,20-24,,3.0
8814,Spain,2017,Male,25-34,,9.0
8815,Spain,2017,Male,35-44,,21.75
8816,Spain,2017,Male,45-54,,20.25
8817,Spain,2017,Male,5-14,,0.0
8818,Spain,2017,Male,55-64,,9.0
8819,Spain,2017,Male,65+,,7.500000000000001
8820,Spain,2018,Female,0-4,,0.0
8821,Spain,2018,Female,15-19,,0.96
8822,Spain,2018,Female,20-24,,0.72
8823,Spain,2018,Female,25-34,,1.92
8824,Spain,2018,Female,35-44,,6.0
8825,Spain,2018,Female,45-54,,6.0
8826,Spain,2018,Female,5-14,,0.0
8827,Spain,2018,Female,55-64,,3.6
8828,Spain,2018,Female,65+,,3.6
8829,Spain,2018,Male,0-4,,0.0
8830,Spain,2018,Male,15-19,,3.0
8831,Spain,2018,Male,20-24,,2.25
8832,Spain,2018,Male,25-34,,6.0
8833,Spain,2018,Male,35-44,,18.75
8834,Spain,2018,Male,45-54,,18.75
8835,Spain,2018,Male,5-14,,0.0
8836,Spain,2018,Male,55-64,,11.249999999999998
8837,Spain,2018,Male,65+,,11.249999999999998
8838,Spain,2019,Female,0-4,,0.0
8839,Spain,2019,Female,15-19,,0.5
8840,Spain,2019,Female,20-24,,1.25
8841,Spain,2019,Female,25-34,,3.0
8842,Spain,2019,Female,35-44,,6.25
8843,Spain,2019,Female,45-54,,5.75
8844,Spain,2019,Female,5-14,,0.0
8845,Spain,2019,Female,55-64,,4.25
8846,Spain,2019,Female,65+,,3.0
8847,Spain,2019,Male,0-4,,0.0
8848,Spain,2019,Male,15-19,,1.48
8849,Spain,2019,Male,20-24,,3.7
8850,Spain,2019,Male,25-34,,8.879999999999999
8851,Spain,2019,Male,35-44,,18.5
8852,Spain,2019,Male,45-54,,17.020000000000003
8853,Spain,2019,Male,5-14,,0.0
8854,Spain,2019,Male,55-64,,12.58
8855,Spain,2019,Male,65+,,8.879999999999999
8856,Spain,2020,Female,0-4,,0.0
8857,Spain,2020,Female,15-19,,0.66
8858,Spain,2020,Female,20-24,,0.33
8859,Spain,2020,Female,25-34,,2.97
8860,Spain,2020,Female,35-44,,8.910000000000002
8861,Spain,2020,Female,45-54,,9.9
8862,Spain,2020,Female,5-14,,0.0
8863,Spain,2020,Female,55-64,,3.96
8864,Spain,2020,Female,65+,,4.95
8865,Spain,2020,Male,0-4,,0.0
8866,Spain,2020,Male,15-19,,1.32
8867,Spain,2020,Male,20-24,,0.66
8868,Spain,2020,Male,25-34,,5.94
8869,Spain,2020,Male,35-44,,17.820000000000004
8870,Spain,2020,Male,45-54,,19.8
8871,Spain,2020,Male,5-14,,0.0
8872,Spain,2020,Male,55-64,,7.920000000000001
8873,Spain,2020,Male,65+,,9.9
8874,Spain,2021,Female,0-4,,0.0
8875,Spain,2021,Female,15-19,,1.04
8876,Spain,2021,Female,20-24,,1.82
8877,Spain,2021,Female,25-34,,2.34
8878,Spain,2021,Female,35-44,,4.68
8879,Spain,2021,Female,45-54,,5.2
8880,Spain,2021,Female,5-14,,0.0
8881,Spain,2021,Female,55-64,,5.2
8882,Spain,2021,Female,65+,,4.42
8883,Spain,2021,Male,0-4,,0.0
8884,Spain,2021,Male,15-19,,2.92
8885,Spain,2021,Male,20-24,,5.11
8886,Spain,2021,Male,25-34,,6.569999999999999
8887,Spain,2021,Male,35-44,,13.14
8888,Spain,2021,Male,45-54,,14.6
8889,Spain,2021,Male,5-14,,0.0
8890,Spain,2021,Male,55-64,,14.6
8891,Spain,2021,Male,65+,,12.41
8892,Spain,2022,Female,0-4,,0.0
8893,Spain,2022,Female,15-19,,0.5
8894,Spain,2022,Female,20-24,,1.5
8895,Spain,2022,Female,25-34,,3.25
8896,Spain,2022,Female,35-44,,5.0
8897,Spain,2022,Female,45-54,,6.75
8898,Spain,2022,Female,5-14,,0.0
8899,Spain,2022,Female,55-64,,3.75
8900,Spain,2022,Female,65+,,3.0
8901,Spain,2022,Male,0-4,,0.0
8902,Spain,2022,Male,15-19,,1.48
8903,Spain,2022,Male,20-24,,4.44
8904,Spain,2022,Male,25-34,,9.62
8905,Spain,2022,Male,35-44,,14.8
8906,Spain,2022,Male,45-54,,19.98
8907,Spain,2022,Male,5-14,,0.0
8908,Spain,2022,Male,55-64,,11.1
8909,Spain,2022,Male,65+,,8.879999999999999
8910,Spain,2023,Female,0-4,,0.0
8911,Spain,2023,Female,15-19,,0.24
8912,Spain,2023,Female,20-24,,0.96
8913,Spain,2023,Female,25-34,,3.6
8914,Spain,2023,Female,35-44,,4.08
8915,Spain,2023,Female,45-54,,6.0
8916,Spain,2023,Female,5-14,,0.0
8917,Spain,2023,Female,55-64,,4.319999999999999
8918,Spain,2023,Female,65+,,3.6
8919,Spain,2023,Male,0-4,,0.0
8920,Spain,2023,Male,15-19,,0.75
8921,Spain,2023,Male,20-24,,3.0
8922,Spain,2023,Male,25-34,,11.249999999999998
8923,Spain,2023,Male,35-44,,12.75
8924,Spain,2023,Male,45-54,,18.75
8925,Spain,2023,Male,5-14,,0.0
8926,Spain,2023,Male,55-64,,13.5
8927,Spain,2023,Male,65+,,11.249999999999998
8928,Sweden,2006,Female,0-4,0.07,0.34
8929,Sweden,2006,Female,15-19,0.63,2.3800000000000003
8930,Sweden,2006,Female,20-24,1.26,5.44
8931,Sweden,2006,Female,25-34,1.7500000000000002,9.86
8932,Sweden,2006,Female,35-44,0.8400000000000001,8.5
8933,Sweden,2006,Female,45-54,0.35,3.74
8934,Sweden,2006,Female,5-14,0.21,0.0
8935,Sweden,2006,Female,55-64,0.28,1.36
8936,Sweden,2006,Female,65+,0.07,0.34
8937,Sweden,2006,Male,0-4,0.1,0.65
8938,Sweden,2006,Male,15-19,0.8999999999999999,4.550000000000001
8939,Sweden,2006,Male,20-24,1.7999999999999998,10.4
8940,Sweden,2006,Male,25-34,2.5,18.85
8941,Sweden,2006,Male,35-44,1.2,16.25
8942,Sweden,2006,Male,45-54,0.5000000000000001,7.15
8943,Sweden,2006,Male,5-14,0.3,0.0
8944,Sweden,2006,Male,55-64,0.4,2.6
8945,Sweden,2006,Male,65+,0.1,0.65
8946,Sweden,2007,Female,0-4,0.16,0.0
8947,Sweden,2007,Female,15-19,1.04,3.8000000000000007
8948,Sweden,2007,Female,20-24,1.92,7.979999999999999
8949,Sweden,2007,Female,25-34,2.88,11.02
8950,Sweden,2007,Female,35-44,1.36,6.460000000000001
8951,Sweden,2007,Female,45-54,0.56,4.180000000000001
8952,Sweden,2007,Female,5-14,0.32,0.76
8953,Sweden,2007,Female,55-64,0.4,1.9000000000000004
8954,Sweden,2007,Female,65+,0.08,1.14
8955,Sweden,2007,Male,0-4,0.28,0.0
8956,Sweden,2007,Male,15-19,1.82,6.1
8957,Sweden,2007,Male,20-24,3.3600000000000003,12.81
8958,Sweden,2007,Male,25-34,5.04,17.689999999999998
8959,Sweden,2007,Male,35-44,2.3800000000000003,10.37
8960,Sweden,2007,Male,45-54,0.98,6.709999999999999
8961,Sweden,2007,Male,5-14,0.56,1.22
8962,Sweden,2007,Male,55-64,0.7000000000000001,3.05
8963,Sweden,2007,Male,65+,0.14,1.83
8964,Sweden,2008,Female,0-4,0.2,0.0
8965,Sweden,2008,Female,15-19,1.3,4.55
8966,Sweden,2008,Female,20-24,2.5,5.949999999999999
8967,Sweden,2008,Female,25-34,3.7,9.8
8968,Sweden,2008,Female,35-44,1.7999999999999998,6.649999999999999
8969,Sweden,2008,Female,45-54,1.1,3.85
8970,Sweden,2008,Female,5-14,0.3,0.0
8971,Sweden,2008,Female,55-64,0.6,2.1
8972,Sweden,2008,Female,65+,0.1,0.7
8973,Sweden,2008,Male,0-4,0.3,0.0
8974,Sweden,2008,Male,15-19,1.95,8.32
8975,Sweden,2008,Male,20-24,3.75,10.88
8976,Sweden,2008,Male,25-34,5.55,17.92
8977,Sweden,2008,Male,35-44,2.7,12.16
8978,Sweden,2008,Male,45-54,1.65,7.04
8979,Sweden,2008,Male,5-14,0.4499999999999999,0.0
8980,Sweden,2008,Male,55-64,0.8999999999999999,3.84
8981,Sweden,2008,Male,65+,0.15,1.28
8982,Sweden,2009,Female,0-4,0.2,0.0
8983,Sweden,2009,Female,15-19,1.5,3.5
8984,Sweden,2009,Female,20-24,3.1,5.6
8985,Sweden,2009,Female,25-34,3.900000000000001,8.75
8986,Sweden,2009,Female,35-44,2.1,8.05
8987,Sweden,2009,Female,45-54,1.0000000000000002,5.6
8988,Sweden,2009,Female,5-14,0.5000000000000001,0.0
8989,Sweden,2009,Female,55-64,0.6,0.7
8990,Sweden,2009,Female,65+,0.2,0.7
8991,Sweden,2009,Male,0-4,0.34,0.0
8992,Sweden,2009,Male,15-19,2.5500000000000003,6.4
8993,Sweden,2009,Male,20-24,5.2700000000000005,10.24
8994,Sweden,2009,Male,25-34,6.630000000000001,16.0
8995,Sweden,2009,Male,35-44,3.5700000000000003,14.72
8996,Sweden,2009,Male,45-54,1.7000000000000002,10.24
8997,Sweden,2009,Male,5-14,0.8500000000000001,0.0
8998,Sweden,2009,Male,55-64,1.02,1.28
8999,Sweden,2009,Male,65+,0.34,1.28
9000,Sweden,2010,Female,0-4,0.11,0.36
9001,Sweden,2010,Female,15-19,2.31,2.52
9002,Sweden,2010,Female,20-24,3.0800000000000005,6.84
9003,Sweden,2010,Female,25-34,4.51,9.72
9004,Sweden,2010,Female,35-44,2.53,6.12
9005,Sweden,2010,Female,45-54,0.99,5.76
9006,Sweden,2010,Female,5-14,0.44,0.0
9007,Sweden,2010,Female,55-64,0.7700000000000001,2.16
9008,Sweden,2010,Female,65+,0.22,1.0799999999999998
9009,Sweden,2010,Male,0-4,0.18,0.63
9010,Sweden,2010,Male,15-19,3.78,4.410000000000001
9011,Sweden,2010,Male,20-24,5.04,11.97
9012,Sweden,2010,Male,25-34,7.379999999999999,17.01
9013,Sweden,2010,Male,35-44,4.14,10.71
9014,Sweden,2010,Male,45-54,1.62,10.08
9015,Sweden,2010,Male,5-14,0.72,0.0
9016,Sweden,2010,Male,55-64,1.26,3.78
9017,Sweden,2010,Male,65+,0.36,1.89
9018,Sweden,2011,Female,0-4,0.09,0.45
9019,Sweden,2011,Female,15-19,1.62,2.7
9020,Sweden,2011,Female,20-24,2.34,11.25
9021,Sweden,2011,Female,25-34,3.51,15.300000000000002
9022,Sweden,2011,Female,35-44,1.71,5.8500000000000005
9023,Sweden,2011,Female,45-54,0.72,4.05
9024,Sweden,2011,Female,5-14,0.36,0.45
9025,Sweden,2011,Female,55-64,0.36,1.8000000000000005
9026,Sweden,2011,Female,65+,0.18,1.8000000000000005
9027,Sweden,2011,Male,0-4,0.16,0.54
9028,Sweden,2011,Male,15-19,2.88,3.24
9029,Sweden,2011,Male,20-24,4.16,13.5
9030,Sweden,2011,Male,25-34,6.24,18.360000000000003
9031,Sweden,2011,Male,35-44,3.04,7.020000000000001
9032,Sweden,2011,Male,45-54,1.28,4.86
9033,Sweden,2011,Male,5-14,0.64,0.54
9034,Sweden,2011,Male,55-64,0.64,2.16
9035,Sweden,2011,Male,65+,0.32,2.16
9036,Sweden,2012,Female,0-4,0.22,0.0
9037,Sweden,2012,Female,15-19,2.86,4.35
9038,Sweden,2012,Female,20-24,2.75,2.32
9039,Sweden,2012,Female,25-34,4.95,6.09
9040,Sweden,2012,Female,35-44,2.42,5.51
9041,Sweden,2012,Female,45-54,1.32,6.959999999999999
9042,Sweden,2012,Female,5-14,0.55,0.0
9043,Sweden,2012,Female,55-64,0.66,2.32
9044,Sweden,2012,Female,65+,0.22,0.29
9045,Sweden,2012,Male,0-4,0.38,0.0
9046,Sweden,2012,Male,15-19,4.94,10.5
9047,Sweden,2012,Male,20-24,4.75,5.6
9048,Sweden,2012,Male,25-34,8.55,14.7
9049,Sweden,2012,Male,35-44,4.180000000000001,13.299999999999995
9050,Sweden,2012,Male,45-54,2.28,16.799999999999997
9051,Sweden,2012,Male,5-14,0.9500000000000002,0.0
9052,Sweden,2012,Male,55-64,1.14,5.6
9053,Sweden,2012,Male,65+,0.38,0.7
9054,Sweden,2013,Female,0-4,0.11,0.38
9055,Sweden,2013,Female,15-19,2.97,1.9000000000000004
9056,Sweden,2013,Female,20-24,2.31,6.460000000000001
9057,Sweden,2013,Female,25-34,4.62,10.260000000000002
9058,Sweden,2013,Female,35-44,2.97,10.64
9059,Sweden,2013,Female,45-54,1.32,2.28
9060,Sweden,2013,Female,5-14,0.66,2.66
